UserId,VoteTypeId,n
"3027243","3","11"
"3027246","2","1"
"3027246","3","7"
"3027251","3","4"
"3027252","2","2"
"3027252","3","1"
"3027253","2","2"
"3027266","2","169"
"3027266","3","10"
"3027274","2","4"
"3027281","2","1"
"3027281","3","1"
"3027284","2","6"
"3027287","2","2"
"3027288","2","6"
"3027292","2","3"
"3027295","2","1"
"3027295","3","1"
"3027297","2","3"
"3027298","2","1"
"3027298","3","3"
"3027299","2","1"
"3027307","2","14"
"3027307","3","5"
"3027309","2","11"
"3027309","3","1"
"3027313","3","5"
"3027316","2","1"
"3027317","2","10"
"3027317","3","2"
"3027322","2","22"
"3027322","3","2"
"3027324","2","3"
"3027327","2","2"
"3027330","2","1"
"3027331","2","18"
"3027334","2","1"
"3027342","2","1"
"3027346","3","1"
"3027350","2","1"
"3027356","2","3"
"3027356","3","1"
"3027364","2","1"
"3027364","3","2"
"3027371","2","3"
"3027372","2","2"
"3027374","3","12"
"3027376","2","1"
"3027378","2","5"
"3027378","3","3"
"3027380","2","1"
"3027386","2","1"
"3027386","3","1"
"3027387","2","1"
"3027389","2","2"
"3027390","2","3"
"3027391","2","4"
"3027393","2","16"
"3027393","3","6"
"3027406","2","1"
"3027412","2","9"
"3027412","3","6"
"3027413","2","1"
"3027425","2","1"
"3027431","2","8"
"3027445","2","6"
"3027445","3","1"
"3027467","2","6"
"3027467","3","13"
"3027468","2","1"
"3027468","3","1"
"3027470","2","1"
"3027470","3","7"
"3027484","2","3"
"3027485","2","1"
"3027488","3","7"
"3027489","2","1"
"3027491","2","1"
"3027491","3","1"
"3027494","2","7"
"3027495","3","1"
"3027497","2","2"
"3027501","2","3"
"3027501","3","9"
"3027502","2","1"
"3027502","3","2"
"3027517","2","1"
"3027520","3","4"
"3027522","2","1"
"3027522","3","1"
"3027527","2","3"
"3027531","2","20"
"3027531","3","15"
"3027542","2","5"
"3027542","3","2"
"3027543","3","1"
"3027547","2","2"
"3027550","2","1"
"3027554","2","16"
"3027562","2","1"
"3027566","2","1"
"3027573","2","2"
"3027573","3","3"
"3027574","3","4"
"3027578","2","1"
"3027579","2","1"
"3027585","2","10"
"3027585","3","1"
"3027586","2","4"
"3027588","3","2"
"3027598","2","1"
"3027599","2","2"
"3027599","3","1"
"3027600","2","3"
"3027600","3","1"
"3027606","2","4"
"3027609","3","1"
"3027614","2","6"
"3027614","3","3"
"3027637","2","2"
"3027639","2","1"
"3027644","2","1"
"3027652","3","5"
"3027658","2","1"
"3027659","2","1"
"3027663","2","19"
"3027663","3","8"
"3027665","3","1"
"3027674","2","1"
"3027674","3","1"
"3027675","2","1"
"3027675","3","2"
"3027681","2","3"
"3027682","2","2"
"3027682","3","1"
"3027689","2","4"
"3027689","3","1"
"3027690","2","3"
"3027691","2","3"
"3027693","2","1"
"3027699","3","2"
"3027703","3","2"
"3027710","2","1"
"3027711","2","1"
"3027718","3","2"
"3027723","3","4"
"3027726","2","1"
"3027728","2","2"
"3027728","3","1"
"3027733","2","2"
"3027734","2","1"
"3027734","3","1"
"3027738","2","1"
"3027738","3","2"
"3027742","2","1"
"3027746","2","1"
"3027750","2","5"
"3027752","2","8"
"3027752","3","1"
"3027770","3","1"
"3027773","2","2"
"3027778","3","5"
"3027779","2","5"
"3027779","3","4"
"3027780","2","1"
"3027786","2","3"
"3027794","2","1"
"3027795","2","2"
"3027797","2","6"
"3027800","2","3"
"3027800","3","2"
"3027804","2","1"
"3027805","2","1"
"3027805","3","1"
"3027807","2","1"
"3027808","2","1"
"3027808","3","2"
"3027809","2","1"
"3027812","3","3"
"3027813","2","1"
"3027819","2","2"
"3027819","3","1"
"3027820","2","1"
"3027823","2","2"
"3027839","2","2"
"3027842","2","3"
"3027842","3","1"
"3027843","2","1"
"3027848","2","34"
"3027850","2","1"
"3027852","2","1"
"3027853","3","3"
"3027854","2","2"
"3027854","3","4"
"3027864","2","1"
"3027865","3","3"
"3027873","2","3"
"3027882","2","1"
"3027883","2","1"
"3027890","2","1"
"3027905","2","1"
"3027905","3","1"
"3028921","2","4"
"3028928","2","1"
"3028934","2","5"
"3028934","3","3"
"3028941","2","5"
"3028942","2","1"
"3028943","2","6"
"3028945","2","2"
"3028953","2","1"
"3028958","2","2"
"3028959","2","1"
"3028961","2","4"
"3028961","3","1"
"3028968","2","12"
"3028968","3","2"
"3028972","2","3"
"3028972","3","3"
"3028978","2","1"
"3028978","3","1"
"3028981","2","1"
"3038481","2","2"
"3038486","3","3"
"3038489","2","3"
"3038489","3","8"
"3038492","2","17"
"3038492","3","1"
"3038496","3","2"
"3038497","2","1"
"3038498","2","1"
"3038498","3","1"
"3038511","2","1"
"3038512","2","1"
"3038516","2","2"
"3038516","3","10"
"3038518","2","1"
"3038518","3","1"
"3038522","2","2"
"3038524","2","1"
"3038531","2","1"
"3038534","2","1"
"3038538","2","1"
"3038538","3","4"
"3038539","2","1"
"3038543","2","1"
"3038544","2","1"
"3038544","3","1"
"3038545","2","2"
"3038545","3","1"
"3038548","2","1"
"3038548","3","5"
"3038552","2","1"
"3038560","2","1"
"3038563","2","1"
"3038564","2","6"
"3038564","3","5"
"3038566","2","2"
"3038568","2","4"
"3038569","2","2"
"3038569","3","6"
"3038572","2","1"
"3038573","3","3"
"3038575","2","2"
"3038576","3","1"
"3038577","2","1"
"3038579","2","1"
"3038586","2","1"
"3038587","2","2"
"3038587","3","1"
"3038594","2","8"
"3038601","2","2"
"3038606","2","1"
"3038607","2","10"
"3038607","3","1"
"3038608","2","12"
"3038610","2","1"
"3038610","3","1"
"3038613","2","2"
"3038617","2","1"
"3038621","2","1"
"3038621","3","1"
"3038625","2","3"
"3038625","3","1"
"3038628","2","1"
"3038629","2","9"
"3038643","2","7"
"3038646","2","2"
"3038650","2","1"
"3038658","2","2"
"3038660","2","2"
"3038665","2","1"
"3038665","3","1"
"3038670","2","1"
"3038671","2","4"
"3038671","3","3"
"3038678","2","2"
"3038679","2","4"
"3038679","3","1"
"3038681","2","3"
"3038681","3","6"
"3038683","2","1"
"3038689","3","1"
"3038693","2","1"
"3038693","3","1"
"3038695","2","5"
"3038700","2","1"
"3038709","2","1"
"3038714","2","3"
"3038715","2","1"
"3038725","2","5"
"3038725","3","3"
"3038728","3","1"
"3038739","3","1"
"3038744","2","1"
"3038748","2","1"
"3038750","2","1"
"3038750","3","3"
"3038752","2","1"
"3038752","3","1"
"3038759","2","1"
"3038762","2","5"
"3038766","2","9"
"3038771","2","3"
"3038771","3","1"
"3038791","2","3"
"3038802","2","1"
"3038808","2","6"
"3038808","3","2"
"3038811","2","1"
"3038814","2","2"
"3038820","2","8"
"3038820","3","1"
"3038824","2","4"
"3038824","3","2"
"3038828","2","3"
"3038839","2","3"
"3038839","3","1"
"3038842","2","3"
"3038848","2","1"
"3038858","2","1"
"3038873","2","6"
"3038881","2","4"
"3038882","2","6"
"3038882","3","10"
"3038885","2","2"
"3038888","2","1"
"3038888","3","1"
"3038892","2","1"
"3038894","2","1"
"3038896","2","3"
"3039900","2","1"
"3039901","2","1"
"3039901","3","1"
"3039907","2","1"
"3039913","2","2"
"3039917","2","5"
"3039923","2","1"
"3039928","2","5"
"3039928","3","1"
"3039937","2","3"
"3039940","2","2"
"3039970","3","1"
"3039973","2","35"
"3039973","3","3"
"3039976","2","2"
"3039978","2","1"
"3039990","3","1"
"3039997","2","1"
"3040000","2","2"
"3040000","3","7"
"3040010","2","1"
"3040011","2","1"
"3040011","3","6"
"3040014","2","2"
"3040019","2","5"
"3040019","3","10"
"3040026","2","1"
"3040028","2","27"
"3040029","2","6"
"3040029","3","4"
"3040032","2","12"
"3040032","3","3"
"3040035","2","1"
"3040037","2","1"
"3040043","2","1"
"3040046","2","1"
"3040046","3","1"
"3040048","2","3"
"3040048","3","1"
"3040054","2","1"
"3040056","3","1"
"3040069","2","1"
"3040069","3","1"
"3040070","3","2"
"3040071","2","1"
"3040072","2","5"
"3040072","3","1"
"3040073","2","2"
"3040076","2","3"
"3040076","3","1"
"3040077","2","4"
"3040077","3","5"
"3040078","2","3"
"3040080","3","2"
"3040085","2","2"
"3040085","3","1"
"3040090","2","1"
"3040094","3","1"
"3040096","2","10"
"3040098","2","4"
"3040103","2","1"
"3040105","2","1"
"3040111","2","1"
"3040113","2","2"
"3040118","2","1"
"3040118","3","2"
"3040119","2","2"
"3040124","2","1"
"3040124","3","1"
"3040128","3","1"
"3040129","2","9"
"3040129","3","1"
"3040135","2","1"
"3040142","2","1"
"3040145","2","1"
"3040146","2","3"
"3040146","3","6"
"3040168","2","13"
"3040168","3","3"
"3040170","2","1"
"3040171","2","2"
"3040171","3","4"
"3040173","2","2"
"3040173","3","1"
"3040175","2","4"
"3040176","2","345"
"3040176","3","49"
"3040180","2","4"
"3040185","2","2"
"3040186","2","6"
"3040205","2","7"
"3040206","2","5"
"3040209","3","1"
"3040211","2","2"
"3040214","2","5"
"3040215","3","2"
"3040218","2","13"
"3040218","3","3"
"3040220","2","1"
"3040226","2","8"
"3040226","3","2"
"3040228","2","1"
"3040235","2","9"
"3040246","3","1"
"3040258","2","1"
"3040258","3","1"
"3040271","3","1"
"3040295","2","2"
"3040301","2","2"
"3040301","3","6"
"3040318","2","1"
"3040319","2","4"
"3040319","3","11"
"3040320","2","2"
"3167249","2","12"
"3167249","3","3"
"3167252","2","2"
"3167255","2","4"
"3167255","3","4"
"3167260","2","1"
"3167262","2","1"
"3167268","2","1"
"3167271","2","2"
"3167277","2","2"
"3167278","2","1"
"3167278","3","2"
"3167281","3","1"
"3167285","2","1"
"3167285","3","1"
"3167286","2","3"
"3167290","2","1"
"3167300","2","1"
"3167304","2","1"
"3167309","2","1"
"3167311","2","17"
"3167311","3","13"
"3167312","2","1"
"3167312","3","3"
"3167313","2","1"
"3167315","2","1"
"3167318","2","3"
"3167322","2","1"
"3167325","3","1"
"3167331","2","1"
"3167331","3","1"
"3167333","2","3"
"3167336","2","1"
"3167337","2","1"
"3167338","2","2"
"3167342","3","1"
"3167355","2","2"
"3167361","3","2"
"3167362","2","2"
"3167364","2","13"
"3167365","2","1"
"3167366","2","1"
"3167374","3","1"
"3167379","2","6"
"3167382","2","1"
"3167386","2","3"
"3167386","3","3"
"3167390","2","2"
"3167391","2","2"
"3167394","3","2"
"3167395","2","4"
"3167396","2","1"
"3167397","2","3"
"3167398","2","1"
"3167401","2","1"
"3167405","2","6"
"3167405","3","4"
"3167411","2","4"
"3167411","3","3"
"3167420","2","2"
"3167421","2","5"
"3167421","3","5"
"3167422","3","1"
"3167423","2","3"
"3167424","2","3"
"3167428","2","6"
"3167428","3","6"
"3167430","2","1"
"3167438","2","1"
"3167438","3","1"
"3167440","2","1"
"3167441","2","1"
"3167443","2","2"
"3167443","3","3"
"3167448","2","110"
"3167448","3","8"
"3167453","2","1"
"3167459","2","3"
"3167462","2","1"
"3167464","2","1"
"3167471","2","1"
"3167471","3","1"
"3167495","2","1"
"3167508","2","1"
"3167515","2","1"
"3167516","3","1"
"3167520","2","1"
"3167523","2","1"
"3167525","2","1"
"3167526","2","1"
"3167549","2","6"
"3167555","2","3"
"3167570","2","5"
"3167573","2","2"
"3167585","2","2"
"3167585","3","1"
"3167586","2","1"
"3167589","2","1"
"3167599","3","1"
"3167600","2","4"
"3167603","2","3"
"3167603","3","3"
"3167608","2","4"
"3167610","2","2"
"3167611","2","4"
"3167618","2","1"
"3167619","2","1"
"3167625","2","1"
"3167637","3","3"
"3167640","2","3"
"3167642","2","68"
"3167642","3","15"
"3167645","2","1"
"3167647","2","1"
"3167648","2","1"
"3167660","2","1"
"3167666","2","5"
"3167666","3","4"
"3167668","2","2"
"3167671","2","1"
"3167671","3","1"
"3167672","2","18"
"3167672","3","1"
"3167679","2","1"
"3167679","3","1"
"3167680","2","3"
"3167680","3","5"
"3167683","2","4"
"3167683","3","3"
"3167690","2","2"
"3167705","2","7"
"3167709","2","1"
"3167709","3","3"
"3167711","2","3"
"3167711","3","2"
"3167724","2","1"
"3167724","3","1"
"3167730","2","5"
"3167730","3","2"
"3167732","2","2"
"3167738","2","1"
"3167744","2","4"
"3167744","3","1"
"3167751","2","60"
"3167751","3","10"
"3167753","2","1"
"3167756","2","1"
"3167756","3","5"
"3167764","2","1"
"3167769","2","6"
"3167769","3","1"
"3167771","2","1"
"3167771","3","1"
"3167772","2","1"
"3167772","3","8"
"3167780","2","2"
"3167784","2","5"
"3167790","2","3"
"3167790","3","2"
"3167802","3","1"
"3167809","2","2"
"3167815","2","3"
"3167824","3","2"
"3167825","3","3"
"3167832","2","1"
"3167832","3","1"
"3167839","2","5"
"3167839","3","2"
"3167840","2","1"
"3167841","3","1"
"3167842","2","8"
"3167847","2","1"
"3167852","2","1"
"3167854","2","2"
"3167855","2","2"
"3167859","2","1"
"3167870","2","1"
"3167877","3","2"
"3167881","2","4"
"3167881","3","1"
"3167894","2","1"
"3167895","2","1"
"3167897","3","1"
"3167899","2","1"
"3167907","2","2"
"3167908","2","3"
"3167910","2","3"
"3167911","2","1"
"3167911","3","1"
"3167915","2","1"
"3167915","3","3"
"3167916","2","2"
"3167916","3","2"
"3167925","2","3"
"3167925","3","1"
"3167929","2","14"
"3167930","2","12"
"3167930","3","3"
"3167936","2","2"
"3167939","2","2"
"3167945","2","2"
"3167945","3","1"
"3167950","2","2"
"3167956","2","1"
"3167959","2","3"
"3167965","3","3"
"3167968","2","1"
"3167970","3","1"
"3167971","2","5"
"3167972","2","1"
"3167972","3","1"
"3167973","2","1"
"3167973","3","1"
"3167976","2","4"
"3167976","3","5"
"3167982","2","4"
"3167982","3","2"
"3167987","2","1"
"3167987","3","2"
"3167989","2","2"
"3167997","2","3"
"3167997","3","9"
"3167999","2","1"
"3168002","2","1"
"3168002","3","1"
"3168006","2","1"
"3168008","2","1"
"3168013","2","1"
"3168017","2","2"
"3168018","2","1"
"3168022","2","38"
"3168022","3","19"
"3168029","2","14"
"3168029","3","4"
"3168034","2","1"
"3168035","2","3"
"3168042","2","1"
"3168043","2","1"
"3168043","3","1"
"3168051","2","2"
"3168054","2","1"
"3168059","2","1"
"3168059","3","1"
"3168070","2","15"
"3168071","3","1"
"3168083","2","1"
"3168084","2","1"
"3168088","2","4"
"3168088","3","7"
"3168093","2","2"
"3168094","2","3"
"3168094","3","2"
"3314046","2","2"
"3314046","3","3"
"3314051","2","4"
"3314051","3","7"
"3314054","2","86"
"3314054","3","3"
"3314058","2","2"
"3314061","2","1"
"3314062","2","7"
"3314062","3","8"
"3314069","2","1"
"3314070","2","1"
"3314070","3","2"
"3314077","3","1"
"3314082","2","1"
"3314084","2","3"
"3314095","2","24"
"3314095","3","1"
"3314098","2","1"
"3314098","3","1"
"3314100","3","2"
"3314105","2","1"
"3314107","2","3"
"3314107","3","1"
"3314113","3","1"
"3314117","2","2"
"3314119","2","10"
"3314119","3","7"
"3314120","2","1"
"3314120","3","1"
"3314122","2","3"
"3314123","2","2"
"3314123","3","1"
"3314124","2","1"
"3314124","3","1"
"3314134","2","1"
"3314134","3","4"
"3314138","3","1"
"3314143","3","1"
"3314148","2","2"
"3314148","3","1"
"3314149","2","2"
"3314149","3","3"
"3314153","3","1"
"3314162","2","3"
"3314162","3","2"
"3314170","2","1"
"3314170","3","1"
"3314173","2","2"
"3314178","2","1"
"3314187","3","1"
"3314193","2","3"
"3314215","2","1"
"3314217","2","1"
"3314223","2","1"
"3314225","2","4"
"3314225","3","2"
"3314226","2","2"
"3314226","3","1"
"3314228","2","1"
"3314228","3","1"
"3314232","2","1"
"3314232","3","5"
"3314233","2","1"
"3314244","2","6"
"3314244","3","2"
"3314245","2","2"
"3314247","2","1"
"3314254","2","5"
"3314254","3","6"
"3314271","2","1"
"3314271","3","1"
"3314275","2","2"
"3314282","2","9"
"3314287","2","3"
"3314292","3","2"
"3314293","3","1"
"3314295","2","2"
"3314295","3","9"
"3314296","2","3"
"3314296","3","1"
"3314297","3","6"
"3314303","2","1"
"3314305","2","1"
"3314308","2","1"
"3314311","2","3"
"3314312","2","1"
"3314320","2","1"
"3314332","2","1"
"3314332","3","1"
"3314333","2","1"
"3314333","3","2"
"3314334","2","1"
"3314336","2","1"
"3314339","2","2"
"3314358","2","2"
"3314360","3","1"
"3314364","2","5"
"3314370","2","1"
"3314370","3","1"
"3314371","2","1"
"3314372","2","2"
"3314373","2","6"
"3314387","2","1"
"3314387","3","4"
"3314391","2","1"
"3314395","2","1"
"3314398","2","2"
"3314399","2","5"
"3314399","3","1"
"3314402","2","6"
"3314404","2","1"
"3314415","2","1"
"3314418","2","56"
"3314418","3","18"
"3314423","2","38"
"3314423","3","1"
"3314426","3","1"
"3314428","3","1"
"3314434","2","1"
"3314434","3","2"
"3314440","2","2"
"3314442","2","4"
"3314443","2","1"
"3314443","3","1"
"3314445","2","3"
"3314446","2","1"
"3314447","3","2"
"3314462","2","1"
"3314462","3","1"
"3314468","2","2"
"3314476","2","18"
"3314476","3","1"
"3314478","3","2"
"3314485","3","4"
"3314488","2","1"
"3314492","2","3"
"3314492","3","1"
"3314493","2","1"
"3314497","2","1"
"3314499","3","1"
"3314501","2","8"
"3314501","3","1"
"3314502","2","1"
"3314502","3","1"
"3314503","2","1"
"3314508","2","1"
"3314513","2","2"
"3314513","3","1"
"3314525","2","1"
"3314525","3","2"
"3314538","2","1"
"3314539","3","1"
"3314544","2","1"
"3314544","3","1"
"3314547","2","1"
"3314552","2","5"
"3314552","3","4"
"3314559","3","1"
"3314562","2","1"
"3314567","2","1"
"3314570","2","3"
"3314572","2","1"
"3314573","2","5"
"3314574","3","1"
"3314577","2","1"
"3314577","3","4"
"3314580","3","1"
"3314581","2","2"
"3314581","3","5"
"3314588","2","2"
"3314590","3","9"
"3314593","2","4"
"3314596","2","1"
"3314596","3","1"
"3314597","3","1"
"3314600","2","4"
"3314601","2","2"
"3314604","2","1"
"3314605","2","1"
"3314607","3","6"
"3314610","2","1"
"3314610","3","1"
"3314614","2","1"
"3314614","3","1"
"3314615","2","1"
"3314619","2","2"
"3314620","2","1"
"3314629","2","3"
"3314635","2","4"
"3314640","3","4"
"3314643","2","6"
"3314643","3","7"
"3314644","2","6"
"3314645","2","7"
"3314645","3","3"
"3314647","3","1"
"3314648","2","14"
"3314648","3","4"
"3314650","3","3"
"3314652","2","2"
"3314655","2","3"
"3314655","3","1"
"3314659","2","196"
"3314659","3","15"
"3314664","3","1"
"3314665","2","1"
"3314675","2","2"
"3314676","2","1"
"3314676","3","6"
"3314682","3","2"
"3314685","2","1"
"3314686","2","1"
"3314691","2","2"
"3314694","2","2"
"3314696","2","3"
"3314700","2","3"
"3314701","2","19"
"3314703","2","4"
"3314703","3","9"
"3314713","2","2"
"3314714","3","2"
"3314717","2","1"
"3314717","3","1"
"3314719","2","1"
"3314722","2","1"
"3314723","2","20"
"3314723","3","2"
"3314724","2","1"
"3314727","2","2"
"3314727","3","4"
"3314728","2","1"
"3314735","3","4"
"3314738","2","2"
"3314742","2","1"
"3314742","3","1"
"3314744","2","2"
"3314744","3","1"
"3314746","2","4"
"3314748","3","1"
"3314754","2","2"
"3314754","3","2"
"3314763","2","1"
