QuestionId,AnswerId,VoteTypeId,n,Post Link
"997322","997994","2","2","997322"
"997322","998093","2","2","997322"
"997322","998116","","1","997322"
"997322","998201","","1","997322"
"997322","998370","2","1","997322"
"997322","7503879","","1","997322"
"997323","997544","2","3","997323"
"997325","998987","","1","997325"
"997325","2617040","2","1","997325"
"997509","998739","2","2","997509"
"997509","998739","3","1","997509"
"997509","1375655","2","10","997509"
"997509","1380160","2","5","997509"
"997509","1401298","2","1","997509"
"997547","998574","","1","997547"
"997549","998315","2","1","997549"
"997627","997757","","1","997627"
"997627","5281874","","1","997627"
"997627","5950029","","1","997627"
"997628","997653","2","10","997628"
"997628","15582429","","1","997628"
"998088","998126","2","13","998088"
"998090","998135","2","5","998090"
"998090","998135","3","1","998090"
"998090","998140","2","7","998090"
"998090","998151","2","3","998090"
"998090","998171","","1","998090"
"998090","2331944","2","1","998090"
"998167","999128","","1","998167"
"998167","999184","","1","998167"
"998167","999448","","1","998167"
"998280","998770","2","3","998280"
"998280","2139832","2","6","998280"
"998317","998438","2","2","998317"
"998317","1023288","2","2","998317"
"998464","998489","2","13","998464"
"998464","998525","2","2","998464"
"998464","1275917","","1","998464"
"998464","6430947","","1","998464"
"998468","998502","","1","998468"
"998468","998508","","1","998468"
"998648","998660","","1","998648"
"998648","998799","","1","998648"
"998648","998878","","1","998648"
"998648","1003957","","1","998648"
"998995","1051457","2","1","998995"
"998995","1058168","2","1","998995"
"998995","6320208","","1","998995"
"998997","842293","2","16","998997"
"998997","842293","3","1","998997"
"998997","842300","2","3","998997"
"998997","842303","2","4","998997"
"998997","842306","2","5","998997"
"998997","842312","2","6","998997"
"998997","842344","2","3","998997"
"998997","842347","2","1","998997"
"998997","842360","2","2","998997"
"998997","842361","2","1","998997"
"998997","842394","2","1","998997"
"998997","842419","2","2","998997"
"998997","842447","2","1","998997"
"998997","842495","2","1","998997"
"998997","999001","2","28","998997"
"998997","999001","3","2","998997"
"998997","999039","2","3","998997"
"998997","999051","2","20","998997"
"998997","999096","2","8","998997"
"998997","1002011","2","5","998997"
"998997","1002047","2","10","998997"
"998997","1002105","2","4","998997"
"998997","1010019","2","2","998997"
"998997","1010034","2","1","998997"
"998998","999007","2","4","998998"
"998998","999008","2","2","998998"
"998998","999011","2","76","998998"
"998998","999011","3","1","998998"
"998998","999013","2","21","998998"
"998998","999015","2","3","998998"
"998998","999017","2","3","998998"
"998998","999026","2","1","998998"
"998998","999029","2","8","998998"
"998998","999072","2","3","998998"
"998998","999074","2","2","998998"
"998998","999095","2","40","998998"
"998998","999116","2","7","998998"
"998998","999204","2","3","998998"
"998998","999204","3","1","998998"
"998998","999235","2","1","998998"
"998998","999242","2","4","998998"
"998998","999248","2","8","998998"
"998998","999248","3","1","998998"
"998998","999249","2","4","998998"
"998998","1001925","2","1","998998"
"998998","1002015","2","1","998998"
"998998","1267419","2","1","998998"
"998998","1267419","3","1","998998"
"998998","1267622","2","1","998998"
"998998","1268028","2","7","998998"
"998998","1268028","3","1","998998"
"998998","3916543","2","1","998998"
"998998","10402403","2","1","998998"
"998998","18879922","","1","998998"
"998998","19314085","","1","998998"
"999010","999047","2","1","999010"
"999010","999213","","1","999010"
"999010","999835","2","1","999010"
"999010","1001471","","1","999010"
"999010","1254029","3","1","999010"
"999010","1736739","2","1","999010"
"999010","7991801","2","4","999010"
"999056","999060","2","4","999056"
"999056","999060","3","1","999056"
"999056","999069","2","25","999056"
"999056","999073","2","2","999056"
"999056","999073","3","6","999056"
"999056","999088","2","41","999056"
"999056","999088","3","1","999056"
"999056","999239","","1","999056"
"999056","999254","2","1","999056"
"999056","999266","2","1","999056"
"999056","999332","3","2","999056"
"999056","1223561","2","1","999056"
"999056","1223561","3","1","999056"
"999056","1647529","2","4","999056"
"999056","1647529","3","1","999056"
"999061","999252","2","2","999061"
"999083","1014914","2","1","999083"
"999085","999108","2","2","999085"
"999092","999097","","1","999092"
"999092","999100","2","7","999092"
"999092","999103","2","6","999092"
"999092","999107","2","1","999092"
"999092","999352","2","1","999092"
"999092","18308049","2","2","999092"
"999349","999414","2","3","999349"
"999349","1000602","","1","999349"
"999452","1000185","2","4","999452"
"999524","999542","2","1","999524"
"999528","1036162","2","1","999528"
"999532","999754","2","11","999532"
"999532","22555679","2","1","999532"
"999533","999541","2","2","999533"
"999533","999547","2","4","999533"
"999533","999572","2","2","999533"
"999533","999572","3","1","999533"
"999533","1002569","2","1","999533"
"999533","1025266","2","1","999533"
"999533","1025578","2","1","999533"
"999533","1036303","2","5","999533"
"999533","1036303","3","2","999533"
"999533","1036312","2","1","999533"
"999533","1037592","2","1","999533"
"999533","1053142","","1","999533"
"999533","1054613","","1","999533"
"999533","1056022","","1","999533"
"999534","999696","2","5","999534"
"999534","1047422","2","3","999534"
"999534","1774147","2","14","999534"
"999534","4306505","2","4","999534"
"999534","8002545","2","3","999534"
"999534","11802570","2","2","999534"
"999534","13958434","2","1","999534"
"999535","999574","2","4","999535"
"999850","999862","2","2","999850"
"999850","999874","","1","999850"
"999850","999879","2","2","999850"
"999850","999891","2","1","999850"
"999851","1010150","2","1","999851"
"999852","999860","2","4","999852"
"999852","999882","2","27","999852"
"999852","18187257","","1","999852"
"999941","999953","2","2","999941"
"999941","1000045","2","3","999941"
"999941","1007333","2","1","999941"
"999941","1015048","","1","999941"
"999945","1001612","2","2","999945"
"999945","1001618","","1","999945"
"999947","1001953","2","1","999947"
"1000043","1002106","2","2","1000043"
"1000043","2185236","2","4","1000043"
"1000043","2993889","2","1","1000043"
"1000046","1000159","2","4","1000046"
"1000046","1000881","2","9","1000046"
"1000046","1005365","2","9","1000046"
"1000046","1005365","3","1","1000046"
"1000046","18476457","","1","1000046"
"1000162","1000803","2","136","1000162"
"1000162","1001315","2","10","1000162"
"1000162","1003469","2","26","1000162"
"1000162","1050614","2","16","1000162"
"1000162","1066535","2","3","1000162"
"1000162","1414646","2","1","1000162"
"1000162","2049538","2","3","1000162"
"1000163","1000191","2","2","1000163"
"1000163","1739885","","1","1000163"
"1000219","1000253","","1","1000219"
"1000219","1000286","2","5","1000219"
"1000219","1000356","2","1","1000219"
"1000219","1000371","2","1","1000219"
"1000219","1000402","2","1","1000219"
"1000219","1000436","2","1","1000219"
"1000219","1000470","2","1","1000219"
"1000219","1000470","3","1","1000219"
"1000219","1000565","3","1","1000219"
"1000219","1000828","2","1","1000219"
"1000223","1000368","2","15","1000223"
"1000223","10205737","2","1","1000223"
"1000335","1000983","2","1","1000335"
"1000349","1000379","2","2","1000349"
"1000349","1000384","2","7","1000349"
"1000349","1000419","","1","1000349"
"1000349","1001080","2","2","1000349"
"1000351","1000406","2","1","1000351"
"1000351","1000610","","1","1000351"
"1000351","1062318","","1","1000351"
"1000353","1000390","2","1","1000353"
"1000353","1000390","3","1","1000353"
"1000353","1001545","2","2","1000353"
"1000353","1034539","2","3","1000353"
"1000353","10561333","","1","1000353"
"1000364","1000392","2","1","1000364"
"1000364","1000463","2","1","1000364"
"1000365","1000453","2","4","1000365"
"1000482","1000524","","1","1000482"
"1000482","1000985","2","2","1000482"
"1000483","1000532","2","4","1000483"
"1000483","1000532","3","1","1000483"
"1000483","1000568","","1","1000483"
"1000484","1006377","","1","1000484"
"1000582","1000790","2","5","1000582"
"1000804","1000823","2","3","1000804"
"1000804","1000862","2","1","1000804"
"1000804","1000863","2","2","1000804"
"1000804","1001356","2","5","1000804"
"1000804","1003993","2","2","1000804"
"1000804","1023402","2","3","1000804"
"1000806","1001110","2","1","1000806"
"1001078","1001095","","1","1001078"
"1001078","1001157","2","1","1001078"
"1001078","1001164","2","6","1001078"
"1001078","1001284","2","2","1001078"
"1001216","1001467","2","6","1001216"
"1001216","1001467","3","1","1001216"
"1001217","1001709","3","2","1001217"
"1001222","1001255","2","2","1001222"
"1001222","1001270","2","3","1001222"
"1001638","1001676","2","8","1001638"
"1001638","1001704","","1","1001638"
"1001638","1001706","2","1","1001638"
"1001639","1001664","2","11","1001639"
"1001639","1001664","3","3","1001639"
"1001639","1001667","2","5","1001639"
"1001639","1001678","2","1","1001639"
"1001639","1001687","2","2","1001639"
"1001639","1001687","3","1","1001639"
"1001639","1001690","","1","1001639"
"1001639","1001715","2","6","1001639"
"1001639","1001723","2","28","1001639"
"1001639","1001723","3","3","1001639"
"1001639","1001749","2","9","1001639"
"1001639","1001749","3","1","1001639"
"1001639","1001760","2","30","1001639"
"1001639","1001792","2","1","1001639"
"1001639","1001794","","1","1001639"
"1001639","1001795","2","4","1001639"
"1001639","1001795","3","1","1001639"
"1001639","1001805","2","40","1001639"
"1001639","1001845","2","2","1001639"
"1001639","1002313","","1","1001639"
"1001639","1005035","2","2","1001639"
"1001639","1024377","2","1","1001639"
"1001639","1024377","3","1","1001639"
"1001639","3708223","2","1","1001639"
"1001639","5322592","","1","1001639"
"1001639","5324220","2","2","1001639"
"1001639","5324771","","1","1001639"
"1001639","16873894","2","1","1001639"
"1001719","1109888","2","1","1001719"
"1001722","1002451","2","2","1001722"
"1001731","1001770","2","4","1001731"
"1001731","1001800","2","4","1001731"
"1001731","1003600","2","7","1001731"
"1001731","1006667","2","2","1001731"
"1001731","1006768","2","1","1001731"
"1001731","1724595","2","1","1001731"
"1001731","4990838","2","5","1001731"
"1001731","4990838","3","3","1001731"
"1001731","6322369","","1","1001731"
"1001731","13578564","2","4","1001731"
"1001732","1001761","","1","1001732"
"1001732","1001763","","1","1001732"
"1001732","1001981","2","2","1001732"
"1001732","1002059","2","1","1001732"
"1001744","1001775","","1","1001744"
"1001744","1001815","2","5","1001744"
"1001744","1001833","2","5","1001744"
"1002164","1002285","2","5","1002164"
"1002164","1002320","","1","1002164"
"1002164","1002346","2","15","1002164"
"1002164","1002346","3","4","1002164"
"1002164","1002416","2","1","1002164"
"1002164","1002416","3","9","1002164"
"1002164","1004028","2","4","1002164"
"1002164","1009183","","1","1002164"
"1002164","1013203","2","13","1002164"
