PostTypeId,OwnerUserId,User Link,n
"1","3613555","3613555","1"
"1","3613556","3613556","1"
"2","3613556","3613556","1"
"1","3613560","3613560","1"
"1","3613561","3613561","1"
"2","3613563","3613563","1"
"1","3613564","3613564","1"
"1","3613574","3613574","1"
"1","3613578","3613578","1"
"1","3613579","3613579","1"
"1","3613581","3613581","1"
"1","3613584","3613584","1"
"2","3613585","3613585","1"
"1","3613590","3613590","1"
"1","3613593","3613593","1"
"1","3613594","3613594","1"
"1","3613596","3613596","1"
"1","3613597","3613597","1"
"1","3613599","3613599","1"
"2","3613601","3613601","4"
"1","3613602","3613602","2"
"1","3613603","3613603","8"
"2","3613603","3613603","1"
"1","3613605","3613605","1"
"1","3613608","3613608","1"
"2","3613608","3613608","1"
"1","3613611","3613611","1"
"1","3613612","3613612","1"
"1","3613613","3613613","1"
"2","3613618","3613618","1"
"1","3613619","3613619","2"
"1","3613622","3613622","3"
"1","3613625","3613625","2"
"1","3613632","3613632","2"
"1","3613636","3613636","3"
"1","3613638","3613638","1"
"1","3613639","3613639","1"
"2","3613646","3613646","1"
"2","3613648","3613648","1"
"1","3613649","3613649","1"
"1","3613655","3613655","9"
"2","3613657","3613657","1"
"1","3613664","3613664","2"
"1","3613666","3613666","1"
"1","3613669","3613669","1"
"2","3613669","3613669","1"
"1","3613672","3613672","5"
"1","3613675","3613675","1"
"1","3613676","3613676","2"
"2","3613676","3613676","1"
"2","3613677","3613677","1"
"1","3613678","3613678","1"
"1","3613680","3613680","5"
"2","3613683","3613683","1"
"1","3613688","3613688","1"
"1","3613691","3613691","7"
"1","3613696","3613696","1"
"1","3613698","3613698","1"
"2","3613700","3613700","1"
"1","3613704","3613704","1"
"2","3613707","3613707","1"
"1","3613712","3613712","2"
"2","3613712","3613712","2"
"2","3613713","3613713","1"
"1","3613716","3613716","1"
"2","3613719","3613719","1"
"1","3613723","3613723","2"
"2","3613724","3613724","1"
"1","3613727","3613727","1"
"1","3613729","3613729","1"
"1","3613730","3613730","1"
"1","3613744","3613744","14"
"1","3613745","3613745","1"
"1","3613747","3613747","2"
"2","3613747","3613747","1"
"1","3613750","3613750","1"
"2","3613754","3613754","3"
"1","3613755","3613755","3"
"1","3613756","3613756","1"
"1","3613758","3613758","1"
"1","3613759","3613759","2"
"2","3613759","3613759","1"
"1","3613762","3613762","1"
"1","3613764","3613764","2"
"2","3613772","3613772","1"
"1","3613777","3613777","3"
"1","3613778","3613778","1"
"1","3613779","3613779","1"
"2","3613779","3613779","1"
"1","3613781","3613781","1"
"1","3613783","3613783","1"
"1","3613788","3613788","1"
"1","3613789","3613789","1"
"1","3613791","3613791","3"
"1","3613792","3613792","1"
"1","3613796","3613796","1"
"1","3613798","3613798","1"
"2","3613800","3613800","1"
"2","3613801","3613801","2"
"2","3613802","3613802","1"
"1","3613806","3613806","1"
"1","3613809","3613809","1"
"2","3613810","3613810","14"
"1","3613811","3613811","1"
"1","3613812","3613812","1"
"1","3613815","3613815","1"
"2","3613819","3613819","1"
"1","3613820","3613820","1"
"1","3613821","3613821","4"
"1","3613824","3613824","2"
"1","3613825","3613825","1"
"2","3613825","3613825","3"
"1","3613833","3613833","5"
"1","3613834","3613834","1"
"2","3613835","3613835","2"
"2","3613836","3613836","1"
"1","3613837","3613837","1"
"1","3613838","3613838","1"
"1","3613841","3613841","1"
"1","3613844","3613844","4"
"1","3613849","3613849","1"
"2","3613850","3613850","2"
"2","3613851","3613851","3"
"1","3613853","3613853","2"
"1","3613855","3613855","2"
"1","3613856","3613856","10"
"1","3613858","3613858","1"
"1","3613859","3613859","2"
"2","3613859","3613859","2"
"2","3613862","3613862","1"
"1","3613863","3613863","2"
"2","3613865","3613865","1"
"1","3613873","3613873","1"
"1","3613881","3613881","1"
"1","3613886","3613886","6"
"1","3613890","3613890","1"
"1","3613892","3613892","3"
"1","3613893","3613893","2"
"2","3613893","3613893","1"
"1","3613897","3613897","3"
"1","3613899","3613899","1"
"2","3613899","3613899","1"
"2","3613900","3613900","1"
"1","3613901","3613901","1"
"2","3613903","3613903","1"
"1","3613905","3613905","1"
"1","3613906","3613906","13"
"1","3613909","3613909","3"
"2","3613912","3613912","1"
"1","3613914","3613914","1"
"2","3613914","3613914","3"
"1","3613915","3613915","1"
"2","3613916","3613916","17"
"1","3613933","3613933","2"
"1","3613935","3613935","2"
"1","3613943","3613943","1"
"2","3613945","3613945","3"
"1","3613947","3613947","1"
"1","3613950","3613950","1"
"1","3613953","3613953","2"
"1","3613957","3613957","2"
"1","3613961","3613961","1"
"1","3613962","3613962","1"
"1","3613966","3613966","1"
"1","3613969","3613969","1"
"1","3613970","3613970","2"
"2","3613970","3613970","2"
"1","3613973","3613973","1"
"1","3613974","3613974","2"
"2","3613974","3613974","2"
"1","3613975","3613975","1"
"1","3613984","3613984","1"
"1","3613985","3613985","1"
"2","3613985","3613985","1"
"1","3613993","3613993","3"
"2","3613996","3613996","1"
"1","3613997","3613997","1"
"2","3613997","3613997","1"
"2","3613999","3613999","1"
"1","3614000","3614000","1"
"1","3614001","3614001","3"
"2","3614003","3614003","1"
"2","3614006","3614006","1"
"1","3614009","3614009","2"
"1","3614011","3614011","1"
"1","3614012","3614012","1"
"1","3614014","3614014","6"
"2","3614014","3614014","4"
"1","3614016","3614016","1"
"1","3614021","3614021","1"
"1","3614028","3614028","1"
"1","3614029","3614029","1"
"1","3614030","3614030","11"
"1","3614031","3614031","2"
"1","3614032","3614032","1"
"1","3614034","3614034","2"
"2","3614035","3614035","1"
"1","3614040","3614040","1"
"1","3614045","3614045","2"
"1","3614048","3614048","1"
"2","3614050","3614050","1"
"1","3614051","3614051","1"
"1","3614053","3614053","1"
"1","3614057","3614057","2"
"1","3614058","3614058","1"
"1","3614060","3614060","1"
"2","3614060","3614060","1"
"1","3614062","3614062","1"
"1","3614063","3614063","1"
"1","3614064","3614064","1"
"2","3614064","3614064","1"
"1","3614065","3614065","1"
"2","3614066","3614066","1"
"1","3614068","3614068","1"
"1","3614069","3614069","1"
"1","3614070","3614070","2"
"2","3614070","3614070","1"
"1","3626558","3626558","1"
"2","3626558","3626558","1"
"2","3626560","3626560","1"
"1","3626561","3626561","1"
"1","3626562","3626562","1"
"1","3626563","3626563","1"
"1","3626569","3626569","1"
"1","3626571","3626571","1"
"2","3626573","3626573","6"
"1","3626575","3626575","1"
"1","3626577","3626577","2"
"1","3626583","3626583","1"
"1","3626589","3626589","1"
"1","3626590","3626590","2"
"1","3626591","3626591","3"
"1","3626593","3626593","1"
"1","3626595","3626595","11"
"2","3626595","3626595","6"
"1","3626596","3626596","1"
"1","3626597","3626597","13"
"1","3626599","3626599","2"
"1","3626600","3626600","2"
"2","3626600","3626600","1"
"1","3626601","3626601","1"
"1","3626602","3626602","3"
"1","3626605","3626605","1"
"2","3626608","3626608","1"
"2","3626610","3626610","1"
"1","3626611","3626611","1"
"1","3626612","3626612","1"
"1","3626617","3626617","1"
"1","3626618","3626618","2"
"1","3626621","3626621","1"
"1","3626623","3626623","1"
"1","3626625","3626625","1"
"1","3626626","3626626","1"
"1","3626629","3626629","1"
"2","3626632","3626632","24"
"1","3626634","3626634","1"
"2","3626636","3626636","1"
"2","3626637","3626637","1"
"1","3626638","3626638","1"
"2","3626646","3626646","9"
"1","3626647","3626647","1"
"1","3626648","3626648","1"
"1","3626653","3626653","5"
"1","3626658","3626658","1"
"2","3626659","3626659","2"
"1","3626661","3626661","1"
"1","3626664","3626664","1"
"1","3626672","3626672","25"
"1","3626676","3626676","1"
"2","3626677","3626677","1"
"1","3626680","3626680","1"
"2","3626681","3626681","8"
"1","3626688","3626688","1"
"1","3626698","3626698","4"
"2","3626698","3626698","26"
"1","3626699","3626699","2"
"1","3626700","3626700","3"
"2","3626701","3626701","1"
"1","3626708","3626708","9"
"2","3626708","3626708","1"
"1","3626710","3626710","1"
"1","3626711","3626711","1"
"1","3626715","3626715","1"
"1","3626716","3626716","1"
"2","3626718","3626718","1"
"1","3626720","3626720","1"
"2","3626720","3626720","2"
"2","3626723","3626723","1"
"1","3626724","3626724","2"
"2","3626725","3626725","1"
"1","3626726","3626726","1"
"1","3626732","3626732","3"
"1","3626735","3626735","1"
"1","3626740","3626740","1"
"1","3626743","3626743","2"
"1","3626745","3626745","1"
"1","3626747","3626747","1"
"2","3626747","3626747","2"
"1","3626754","3626754","1"
"1","3626757","3626757","1"
"1","3626766","3626766","1"
"2","3626766","3626766","4"
"1","3626767","3626767","1"
"1","3626771","3626771","2"
"1","3626775","3626775","1"
"1","3626777","3626777","1"
"1","3626779","3626779","1"
"1","3626780","3626780","2"
"1","3626783","3626783","1"
"2","3626783","3626783","1"
"1","3626784","3626784","2"
"2","3626788","3626788","1"
"1","3626793","3626793","1"
"1","3626795","3626795","4"
"1","3626796","3626796","1"
"1","3626800","3626800","6"
"1","3626801","3626801","7"
"1","3626804","3626804","6"
"2","3626805","3626805","1"
"1","3626809","3626809","1"
"1","3626810","3626810","1"
"1","3626823","3626823","2"
"1","3626828","3626828","1"
"2","3626830","3626830","1"
"1","3626832","3626832","1"
"1","3626834","3626834","1"
"1","3626840","3626840","3"
"2","3626846","3626846","2"
"2","3626849","3626849","6"
"1","3626851","3626851","1"
"1","3626855","3626855","1"
"2","3626856","3626856","1"
"2","3626858","3626858","1"
"1","3626861","3626861","1"
"1","3626864","3626864","1"
"1","3626868","3626868","2"
"2","3626868","3626868","1"
"1","3626874","3626874","1"
"1","3626877","3626877","2"
"1","3626878","3626878","2"
"2","3626878","3626878","34"
"1","3626881","3626881","1"
"2","3626882","3626882","1"
"2","3626884","3626884","1"
"1","3626885","3626885","1"
"1","3626887","3626887","1"
"1","3626890","3626890","1"
"1","3626893","3626893","1"
"2","3626895","3626895","1"
"1","3626901","3626901","3"
"2","3626902","3626902","4"
"1","3626906","3626906","1"
"1","3626909","3626909","1"
"1","3626913","3626913","1"
"1","3626914","3626914","2"
"1","3626919","3626919","2"
"1","3626920","3626920","1"
"1","3626922","3626922","1"
"1","3626923","3626923","1"
"1","3626925","3626925","1"
"1","3626926","3626926","1"
"2","3626927","3626927","2"
"1","3626931","3626931","4"
"1","3626934","3626934","1"
"1","3626935","3626935","2"
"1","3626936","3626936","1"
"1","3626937","3626937","3"
"2","3626940","3626940","3"
"1","3626942","3626942","1"
"1","3626947","3626947","7"
"2","3626947","3626947","4"
"1","3626948","3626948","3"
"2","3626949","3626949","1"
"1","3626950","3626950","1"
"1","3626953","3626953","1"
"2","3626956","3626956","1"
"1","3626957","3626957","1"
"1","3626959","3626959","1"
"2","3626959","3626959","1"
"2","3626961","3626961","1"
"2","3626963","3626963","1"
"1","3626968","3626968","1"
"2","3626970","3626970","1"
"1","3626972","3626972","2"
"2","3626972","3626972","1"
"1","3626973","3626973","1"
"2","3626973","3626973","2"
"2","3626974","3626974","1"
"1","3626975","3626975","1"
"1","3626977","3626977","1"
"1","3626978","3626978","2"
"2","3626980","3626980","1"
"1","3626981","3626981","2"
"2","3626981","3626981","1"
"1","3626989","3626989","1"
"1","3626990","3626990","1"
"2","3626992","3626992","1"
"2","3626993","3626993","2"
"1","3626997","3626997","1"
"1","3626998","3626998","1"
"1","3627000","3627000","1"
"1","3627001","3627001","4"
"1","3627006","3627006","1"
"1","3627007","3627007","1"
"1","3627010","3627010","2"
"1","3627011","3627011","2"
"2","3627011","3627011","3"
"1","3627017","3627017","2"
"1","3627020","3627020","2"
"1","3627023","3627023","1"
"2","3627023","3627023","3"
"1","3627038","3627038","1"
"1","3627041","3627041","3"
"1","3627042","3627042","1"
"1","3627046","3627046","5"
"1","3627048","3627048","3"
"2","3627048","3627048","1"
"1","3627053","3627053","2"
"2","3627053","3627053","1"
"1","3627057","3627057","2"
"1","3627062","3627062","2"
"1","3627066","3627066","1"
"1","3627070","3627070","1"
"2","3627070","3627070","1"
"1","3627071","3627071","2"
"2","3627074","3627074","1"
"1","3627077","3627077","1"
"1","3627079","3627079","1"
"1","3627080","3627080","4"
"2","3627080","3627080","1"
"1","3627081","3627081","1"
"1","3627083","3627083","4"
"1","3627088","3627088","1"
"1","3627090","3627090","6"
"1","3627091","3627091","4"
"2","3627091","3627091","4"
"2","3627093","3627093","2"
"1","3627095","3627095","1"
"1","3627096","3627096","2"
"2","3627096","3627096","1"
"1","3627101","3627101","1"
"2","3627103","3627103","1"
"1","3627106","3627106","2"
"1","3627108","3627108","7"
"1","3627109","3627109","1"
"2","3627109","3627109","1"
"1","3627112","3627112","1"
"1","3627113","3627113","1"
"1","3627115","3627115","1"
"2","3627123","3627123","1"
"1","3627127","3627127","2"
"1","3627129","3627129","1"
"1","3627130","3627130","1"
"1","3627131","3627131","1"
"1","3627132","3627132","1"
"1","3627135","3627135","6"
"1","3627136","3627136","3"
"1","3627141","3627141","1"
"2","3627141","3627141","3"
"1","3627147","3627147","1"
"2","3627150","3627150","1"
"1","3627151","3627151","1"
"1","3627152","3627152","4"
"1","3627154","3627154","1"
"2","3627158","3627158","1"
"1","3627159","3627159","1"
"2","3627160","3627160","1"
"1","3627162","3627162","4"
"1","3627163","3627163","1"
"1","3627168","3627168","1"
"1","3627169","3627169","1"
"1","3627171","3627171","2"
"2","3627172","3627172","4"
"1","3627173","3627173","14"
"2","3627173","3627173","4"
"1","3627175","3627175","1"
"2","3627176","3627176","1"
"1","3627178","3627178","1"
"1","3627182","3627182","1"
"1","3627183","3627183","1"
"1","3627190","3627190","4"
"1","3627191","3627191","2"
"1","3627194","3627194","2"
"2","3627194","3627194","2"
"1","3627196","3627196","1"
"2","3627197","3627197","1"
"1","3627201","3627201","1"
"2","3627206","3627206","1"
"2","3627209","3627209","1"
"1","3627217","3627217","1"
"1","3627222","3627222","2"
"1","3627225","3627225","1"
"2","3627226","3627226","2"
"1","3627229","3627229","2"
"1","3627233","3627233","3"
"1","3627236","3627236","1"
"1","3627240","3627240","1"
"1","3627242","3627242","1"
"1","3627246","3627246","1"
"1","3627247","3627247","5"
"2","3627253","3627253","1"
"1","3627256","3627256","4"
"1","3627257","3627257","1"
"2","3627257","3627257","1"
"1","3627258","3627258","18"
"2","3627258","3627258","37"
"2","3627262","3627262","1"
"2","3627264","3627264","1"
"1","3627265","3627265","23"
"2","3627268","3627268","1"
"2","3627269","3627269","1"
"1","3627271","3627271","1"
"1","3627272","3627272","1"
"1","3627275","3627275","1"
"2","3627276","3627276","1"
"1","3627278","3627278","2"
"1","3627281","3627281","1"
"1","3627283","3627283","6"
"2","3627288","3627288","1"
"1","3627292","3627292","2"
"2","3627292","3627292","4"
"1","3627294","3627294","2"
"1","3627296","3627296","2"
"2","3627298","3627298","2"
"1","3627300","3627300","1"
"1","3627301","3627301","1"
"1","3627302","3627302","1"
"1","3627305","3627305","1"
"1","3627307","3627307","13"
"2","3627307","3627307","3"
"1","3627308","3627308","1"
"1","3627313","3627313","1"
"1","3627315","3627315","1"
"1","3627318","3627318","1"
"1","3627319","3627319","4"
"1","3627320","3627320","1"
"1","3627323","3627323","1"
"1","3627327","3627327","1"
"1","3627332","3627332","4"
"1","3627342","3627342","2"
"1","3627344","3627344","1"
"1","3627347","3627347","1"
"2","3627348","3627348","1"
"1","3627349","3627349","2"
"2","3627351","3627351","6"
"1","3627352","3627352","1"
"1","3627354","3627354","1"
"2","3627355","3627355","1"
"1","3627357","3627357","1"
"2","3627358","3627358","2"
"1","3627359","3627359","1"
"1","3627367","3627367","1"
